# AEGIS V2 Universe Manifest — 2026-04-04 — Source: config/contracts.toml
symbol,exchange,sec_type,currency,leverage,sector
WALD,SMART,STK,USD,1,Unknown
WASH,SMART,STK,USD,1,Unknown
WAT,SMART,STK,USD,1,Health_Care
WAVE,SMART,STK,USD,1,Unknown
WAY,SMART,STK,USD,1,Unknown
WB,SMART,STK,USD,1,Unknown
WBD,SMART,STK,USD,1,Communication_Services
WBTN,SMART,STK,USD,1,Unknown
WCN.TO,SMART,STK,USD,1,Unknown
WD,SMART,STK,USD,1,Unknown
WDAY,SMART,STK,USD,1,Technology
WDC,SMART,STK,USD,1,Information_Technology
WDFC,SMART,STK,USD,1,Unknown
WEAV,SMART,STK,USD,1,Unknown
WEC,SMART,STK,USD,1,Utilities
WELL,SMART,STK,USD,1,Real_Estate
WEN,SMART,STK,USD,1,Unknown
WERN,SMART,STK,USD,1,Unknown
WEST,SMART,STK,USD,1,Unknown
WEYS,SMART,STK,USD,1,Unknown
WFC,SMART,STK,USD,1,Finance
WFRD,SMART,STK,USD,1,Unknown
WGO,SMART,STK,USD,1,Unknown
WGS,SMART,STK,USD,1,Unknown
WHD,SMART,STK,USD,1,Unknown
WHF,SMART,STK,USD,1,Unknown
WHFCL,SMART,STK,USD,1,Unknown
WHG,SMART,STK,USD,1,Unknown
WHWK,SMART,STK,USD,1,Unknown
WILC,SMART,STK,USD,1,Unknown
WINA,SMART,STK,USD,1,Unknown
WING,SMART,STK,USD,1,Unknown
WIX,SMART,STK,USD,1,Unknown
WK,SMART,STK,USD,1,Unknown
WKC,SMART,STK,USD,1,Unknown
WLDN,SMART,STK,USD,1,Unknown
WLFC,SMART,STK,USD,1,Unknown
WLTH,SMART,STK,USD,1,Unknown
WLY,SMART,STK,USD,1,Unknown
WM,SMART,STK,USD,1,Industrials
WMB,SMART,STK,USD,1,Energy
WMG,SMART,STK,USD,1,Unknown
WMK,SMART,STK,USD,1,Unknown
WMT,SMART,STK,USD,1,Retail
WNC,SMART,STK,USD,1,Unknown
WNEB,SMART,STK,USD,1,Unknown
WOOF,SMART,STK,USD,1,Unknown
WOR,SMART,STK,USD,1,Unknown
WPM.TO,SMART,STK,USD,1,Unknown
WRAP,SMART,STK,USD,1,Unknown
WRB,SMART,STK,USD,1,Financials
WRBY,SMART,STK,USD,1,Unknown
WRD,SMART,STK,USD,1,Unknown
WRLD,SMART,STK,USD,1,Unknown
WS,SMART,STK,USD,1,Unknown
WSBC,SMART,STK,USD,1,Unknown
WSBCO,SMART,STK,USD,1,Unknown
WSBF,SMART,STK,USD,1,Unknown
WSC,SMART,STK,USD,1,Unknown
WSFS,SMART,STK,USD,1,Unknown
WSHP,SMART,STK,USD,1,Unknown
WSM,SMART,STK,USD,1,Consumer_Discretionary
WSP.TO,SMART,STK,USD,1,Unknown
WSR,SMART,STK,USD,1,Unknown
WST,SMART,STK,USD,1,Health_Care
WT,SMART,STK,USD,1,Unknown
WTBA,SMART,STK,USD,1,Unknown
WTF,SMART,STK,USD,1,Unknown
WTFC,SMART,STK,USD,1,Unknown
WTFCN,SMART,STK,USD,1,Unknown
WTI,SMART,STK,USD,1,Unknown
WTS,SMART,STK,USD,1,Unknown
WTTR,SMART,STK,USD,1,Unknown
WTW,SMART,STK,USD,1,Financials
WULF,SMART,STK,USD,1,Unknown
WVE,SMART,STK,USD,1,Unknown
WW,SMART,STK,USD,1,Unknown
WWD,SMART,STK,USD,1,Unknown
WWW,SMART,STK,USD,1,Unknown
WY,SMART,STK,USD,1,Real_Estate
WYFI,SMART,STK,USD,1,Unknown
WYNN,SMART,STK,USD,1,Consumer_Discretionary
XCH,SMART,STK,USD,1,Unknown
XEL,SMART,STK,USD,1,Utilities
XENE,SMART,STK,USD,1,Unknown
XERS,SMART,STK,USD,1,Unknown
XFOR,SMART,STK,USD,1,Unknown
XGN,SMART,STK,USD,1,Unknown
XHR,SMART,STK,USD,1,Unknown
XMTR,SMART,STK,USD,1,Unknown
XNCR,SMART,STK,USD,1,Unknown
XNET,SMART,STK,USD,1,Unknown
XOM,SMART,STK,USD,1,Energy
XOMA,SMART,STK,USD,1,Unknown
XOMAO,SMART,STK,USD,1,Unknown
XOMAP,SMART,STK,USD,1,Unknown
XP,SMART,STK,USD,1,Unknown
XPEL,SMART,STK,USD,1,Unknown
XPER,SMART,STK,USD,1,Unknown
XPEV,SMART,STK,USD,1,Automotive
XPOF,SMART,STK,USD,1,Unknown
XPRO,SMART,STK,USD,1,Unknown
XRAY,SMART,STK,USD,1,Unknown
XRN,SMART,STK,USD,1,Unknown
XRX,SMART,STK,USD,1,Unknown
XTIA,SMART,STK,USD,1,Unknown
XWIN,SMART,STK,USD,1,Unknown
XYL,SMART,STK,USD,1,Industrials
XYZ,SMART,STK,USD,1,Financials
YB,SMART,STK,USD,1,Unknown
YDDL,SMART,STK,USD,1,Unknown
YDES,SMART,STK,USD,1,Unknown
YELP,SMART,STK,USD,1,Unknown
YEXT,SMART,STK,USD,1,Unknown
YORW,SMART,STK,USD,1,Unknown
YOU,SMART,STK,USD,1,Unknown
YOUL,SMART,STK,USD,1,Unknown
YUM,SMART,STK,USD,1,Consumer_Discretionary
Z,SMART,STK,USD,1,Unknown
ZBH,SMART,STK,USD,1,Health_Care
ZBIO,SMART,STK,USD,1,Unknown
ZBRA,SMART,STK,USD,1,Information_Technology
ZD,SMART,STK,USD,1,Unknown
ZENA,SMART,STK,USD,1,Unknown
ZETA,SMART,STK,USD,1,Unknown
ZG,SMART,STK,USD,1,Unknown
ZGN,SMART,STK,USD,1,Unknown
ZION,SMART,STK,USD,1,Unknown
ZIONP,SMART,STK,USD,1,Unknown
ZIP,SMART,STK,USD,1,Unknown
ZJK,SMART,STK,USD,1,Unknown
ZLAB,SMART,STK,USD,1,Unknown
ZM,SMART,STK,USD,1,Technology
ZNTL,SMART,STK,USD,1,Unknown
ZS,SMART,STK,USD,1,Technology
ZSPC,SMART,STK,USD,1,Unknown
ZTS,SMART,STK,USD,1,Health_Care
ZUMZ,SMART,STK,USD,1,Unknown
ZURA,SMART,STK,USD,1,Unknown
ZURN.SW,SMART,STK,USD,1,Unknown
ZVIA,SMART,STK,USD,1,Unknown
ZVRA,SMART,STK,USD,1,Unknown
ZWS,SMART,STK,USD,1,Unknown
ZYME,SMART,STK,USD,1,Unknown
1925,TSE,STK,JPY,1,Real_Estate
1928,TSE,STK,JPY,1,Real_Estate
2269,TSE,STK,JPY,1,Consumer
2413,TSE,STK,JPY,1,Technology
2502,TSE,STK,JPY,1,Consumer
2801,TSE,STK,JPY,1,Consumer
2802,TSE,STK,JPY,1,Consumer
2914,TSE,STK,JPY,1,Consumer
3105,TSE,STK,JPY,1,Technology
3382,TSE,STK,JPY,1,Retail
3407,TSE,STK,JPY,1,Chemicals
4063,TSE,STK,JPY,1,Chemicals
4307,TSE,STK,JPY,1,Technology
4452,TSE,STK,JPY,1,Consumer
4502,TSE,STK,JPY,1,Pharmaceuticals
4503,TSE,STK,JPY,1,Pharmaceuticals
4519,TSE,STK,JPY,1,Pharmaceuticals
4523,TSE,STK,JPY,1,Pharmaceuticals
4543,TSE,STK,JPY,1,Healthcare
4568,TSE,STK,JPY,1,Pharmaceuticals
4578,TSE,STK,JPY,1,Pharmaceuticals
4661,TSE,STK,JPY,1,Entertainment
4755,TSE,STK,JPY,1,Technology
4901,TSE,STK,JPY,1,Consumer
4911,TSE,STK,JPY,1,Unknown
5401,TSE,STK,JPY,1,Steel
5802,TSE,STK,JPY,1,Electronics
5803,TSE,STK,JPY,1,Electronics
6098,TSE,STK,JPY,1,Technology
6146,TSE,STK,JPY,1,Semiconductors
6273,TSE,STK,JPY,1,Equipment
6301,TSE,STK,JPY,1,Equipment
6326,TSE,STK,JPY,1,Equipment
6367,TSE,STK,JPY,1,Industrial
6501,TSE,STK,JPY,1,Equipment
6503,TSE,STK,JPY,1,Equipment
6594,TSE,STK,JPY,1,Electronics
6645,TSE,STK,JPY,1,Electronics
6702,TSE,STK,JPY,1,Technology
6752,TSE,STK,JPY,1,Electronics
6758,TSE,STK,JPY,1,Electronics
6762,TSE,STK,JPY,1,Electronics
6857,TSE,STK,JPY,1,Semiconductors
6861,TSE,STK,JPY,1,Electronics
6869,TSE,STK,JPY,1,Equipment
6902,TSE,STK,JPY,1,Automotive
6920,TSE,STK,JPY,1,Semiconductors
6954,TSE,STK,JPY,1,Equipment
6971,TSE,STK,JPY,1,Unknown
6976,TSE,STK,JPY,1,Electronics
6981,TSE,STK,JPY,1,Electronics
6988,TSE,STK,JPY,1,Chemicals
7203,TSE,STK,JPY,1,Automotive
7267,TSE,STK,JPY,1,Automotive
7269,TSE,STK,JPY,1,Automotive
7270,TSE,STK,JPY,1,Unknown
7272,TSE,STK,JPY,1,Automotive
7741,TSE,STK,JPY,1,Equipment
7751,TSE,STK,JPY,1,Electronics
7752,TSE,STK,JPY,1,Unknown
7832,TSE,STK,JPY,1,Entertainment
7974,TSE,STK,JPY,1,Entertainment
8001,TSE,STK,JPY,1,Trading
8015,TSE,STK,JPY,1,Unknown
8031,TSE,STK,JPY,1,Trading
8035,TSE,STK,JPY,1,Semiconductors
8053,TSE,STK,JPY,1,Trading
8058,TSE,STK,JPY,1,Trading
8306,TSE,STK,JPY,1,Finance
8316,TSE,STK,JPY,1,Finance
8411,TSE,STK,JPY,1,Finance
8591,TSE,STK,JPY,1,Finance
8725,TSE,STK,JPY,1,Finance
8766,TSE,STK,JPY,1,Finance
8802,TSE,STK,JPY,1,Real_Estate
9020,TSE,STK,JPY,1,Transport
9022,TSE,STK,JPY,1,Transport
9101,TSE,STK,JPY,1,Transport
9104,TSE,STK,JPY,1,Transport
9201,TSE,STK,JPY,1,Transport
9432,TSE,STK,JPY,1,Telecom
9433,TSE,STK,JPY,1,Telecom
9531,TSE,STK,JPY,1,Unknown
9613,TSE,STK,JPY,1,Technology
9843,TSE,STK,JPY,1,Retail
9983,TSE,STK,JPY,1,Retail
9984,TSE,STK,JPY,1,Technology
ADS,XETRA,STK,EUR,1,Consumer
ALV,XETRA,STK,EUR,1,Finance
BAS,XETRA,STK,EUR,1,Chemicals
BAYN,XETRA,STK,EUR,1,Unknown
BEI,XETRA,STK,EUR,1,Finance
BMW,XETRA,STK,EUR,1,Automotive
BNR,XETRA,STK,EUR,1,Chemicals
CON,XETRA,STK,EUR,1,Automotive
DB1,XETRA,STK,EUR,1,Unknown
DBK,XETRA,STK,EUR,1,Finance
DHER,XETRA,STK,EUR,1,Unknown
DPW,XETRA,STK,EUR,1,Logistics
DTE,XETRA,STK,EUR,1,Telecom
DTG,XETRA,STK,EUR,1,Unknown
ENR,XETRA,STK,EUR,1,Energy
EOAN,XETRA,STK,EUR,1,Energy
FME,XETRA,STK,EUR,1,Unknown
FRE,XETRA,STK,EUR,1,Healthcare
HEI,XETRA,STK,EUR,1,Industrial
HEN3,XETRA,STK,EUR,1,Consumer
HFG,XETRA,STK,EUR,1,Consumer
HNR1,XETRA,STK,EUR,1,Unknown
IFX,XETRA,STK,EUR,1,Semiconductors
LHA,XETRA,STK,EUR,1,Unknown
LIN,XETRA,STK,EUR,1,Chemicals
MBG,XETRA,STK,EUR,1,Automotive
MRK,XETRA,STK,EUR,1,Healthcare
MUV2,XETRA,STK,EUR,1,Finance
P911,XETRA,STK,EUR,1,Unknown
PUM,XETRA,STK,EUR,1,Consumer
QIA,XETRA,STK,EUR,1,Unknown
RHM,XETRA,STK,EUR,1,Defense
RWE,XETRA,STK,EUR,1,Energy
SAP,XETRA,STK,EUR,1,Technology
SHL,XETRA,STK,EUR,1,Healthcare
SIE,XETRA,STK,EUR,1,Industrial
SRT3,XETRA,STK,EUR,1,Healthcare
SY1,XETRA,STK,EUR,1,Unknown
VNA,XETRA,STK,EUR,1,Unknown
VOW3,XETRA,STK,EUR,1,Automotive
ZAL,XETRA,STK,EUR,1,Retail
SAN,XMAD,STK,EUR,1,Finance
